CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE
0.7764933467160506,42.272863689393226,2.482105068545697,0,0.41477556561441603,3.4928605298172277,46.77206159711509,1.6289502371988127,24,545,13.216863687013094,394.8400343696466,16.488669033181047,38.14531261722829
4.075430310324308,34.652416795271826,14.536139852400325,1,0.42115641754828587,5.349484292771091,60.5896815179483,11.729258210448148,23,655,14.654869724396994,224.46008497406976,26.63452921007457,47.62693704279835
4.071064891256277,39.76123785528706,9.072585338356092,1,0.6462171874734551,3.3674935858979675,42.835180056884624,11.572238808431837,3,250,19.431958496934506,274.9747443763469,3.1398190172368876,17.89697533934503
0.6600984414024158,26.42762631586393,16.902250934515624,0,0.7765438593292237,4.9047199774594885,2.7106652336233106,1.9647474945500516,18,415,19.317314247538246,130.16731227304314,24.67943781581668,29.57571129159133
3.488205339694793,20.53329387067998,24.114146714504255,1,0.3644923241356814,3.3715380801174524,78.35015025879089,3.5930774976372795,7,375,12.068718754222878,37.89556591173766,6.3014201187620875,53.77636645104509
1.1099809879131484,48.303969755889,4.114454644582295,0,1.0516548712201326,3.2116069127788696,1.0513224541653488,1.2018599700812032,15,557,13.582190412430728,390.34834511341467,11.822509455300956,21.662087027536383
8.082352100092221,26.853375606760732,17.42097253662855,0,0.9041068939561567,5.728288511057629,76.1889894377484,3.2606111867781564,21,452,11.493993884537723,114.50361415327328,9.498073044822387,34.752317246188056
9.476880259644707,28.746166489725013,15.165262811695918,0,0.7692991346269302,3.570386298956117,89.33044937881228,9.79146947298248,22,653,15.099850793134971,169.52327406942968,12.004658185961969,9.50978501001222
0.7231647525793861,65.67560634745571,4.322363580395987,0,0.9627509367511926,5.463750463679113,43.28399210571723,4.539787285983113,20,445,14.605825506946665,259.94556868103,4.514864942177566,35.30075012397216
9.551152072917015,96.85373316998923,18.71995456586947,0,0.36414940544969066,4.633892613321407,53.554247309779825,1.0607636057611005,18,426,19.007601624507323,9.878919074444514,15.107102232106648,9.481588665230895
5.225765993367451,60.363720055937506,8.209212535823148,0,0.6814711021864995,3.233569558826309,47.698339261765376,4.106706297346855,3,305,19.300053777910726,324.1036522069148,24.04927769494102,52.961771766191106
2.9956567795387388,7.697946706496628,14.635029556320374,0,0.8040745014893307,5.866344574314202,38.920861862343884,11.776600010895361,23,392,13.83567391007292,214.6312760114481,13.246020311366909,40.78313260361557
0.7686207527616351,7.558361385406698,2.4681697283118567,0,0.9629223248946315,3.7408835009756776,88.74245353703603,7.5562031431104355,14,515,14.917379430189895,111.28687482752886,14.718407276945973,44.40798940678532
5.006242680704178,95.1423220845566,13.787521716408692,1,0.9267756480394143,5.5789360360578195,89.39335106699905,4.993931356873893,24,501,18.96236249146133,24.6431941169877,25.46302755843943,40.20521803858184
7.945155444907487,29.729079030733363,9.19390404128461,1,0.5216553997707197,3.5064300173536926,33.581636464153455,1.99846216196724,2,235,18.067078077450617,64.99936618977658,21.181743439140924,34.486451803823286
7.070864772666981,9.206698608247542,24.67143633556063,0,1.0527041356473634,5.561828646425559,61.5069754014698,11.834121567404338,14,641,10.036563113446492,358.01354354137476,14.713632255593541,27.49563905427527
0.5022601146397376,59.90445871503815,1.7093618099210484,1,0.39947667314469626,3.039686438715882,92.69075621458641,9.850188111157545,22,403,13.200595641835825,274.40968957435643,7.73086944567539,47.91866898805312
0.7290183536790351,62.36487782902661,12.558218247549899,1,1.0001068948969218,4.535341369708442,96.20584989413516,3.3777276294110328,11,621,14.217742419361258,99.96068865475594,26.547802405349,52.84178337715315
4.028732826326371,64.85048201186882,13.75294272394314,1,1.0767521996836948,5.308327738264671,50.895904042204755,0.8408243486542735,16,466,12.297162836832317,26.24030597801181,17.31061205071675,29.951808645204064
2.9529049404794327,26.74020278575413,21.750182288973562,1,0.4417228185781005,5.80438655247835,45.28248052843268,0.6795066885306964,8,467,11.995716158959388,276.24612495465453,6.634428303320802,51.5767524577631
2.3238432305604784,1.5110684214475034,17.22862725270633,1,0.8776528513630282,5.727606408619462,27.869431592852578,1.444537794066406,7,369,10.377845065956796,228.96309038710604,8.07359257914031,34.166645499425876
2.810044989087136,96.50153694544719,20.01637011582543,1,0.33222841502239875,5.458874608642935,95.887187319041,6.9692230033730596,11,697,16.433697250697605,161.807809783294,24.093992668087377,31.91920934482166
8.034827432968846,25.089304569110247,23.311478569552683,0,0.624338260111324,5.664574048983912,14.281430447286736,11.145161054465909,3,238,12.625102904831657,145.44457967602554,1.3243668626236638,27.724136647767835
9.29228053631854,67.60262880525475,25.866089209745663,1,0.7130266393581393,3.5976590575112297,57.9829576047725,5.960921136071814,17,654,10.52347178431313,86.72571037164332,29.7627656108646,15.464388076505992
4.051026945275664,70.66298698787095,9.416264901674115,1,0.7645161807277072,3.8525528871351864,28.255026751863888,10.115345789474366,14,338,12.309793105280637,267.84450261500706,3.9105503914437536,5.1859830409029595
9.061110021324971,61.00074170794857,16.14068116091709,1,1.0487497985988476,3.8669055747631758,27.90082903477966,5.350639438317694,6,491,18.019139528361265,388.2672111175482,23.882055761908124,17.07531134280306
3.21495701247882,31.290739421364822,25.203242353175995,1,0.8378005498353558,4.131161793005097,40.496858737618844,8.503002549213903,8,251,18.514891816465465,70.28609833473034,11.843259503150486,30.48615858017826
4.764369863437916,27.109625376406576,29.683533928951693,0,0.6850223609753896,4.179962011155566,99.87929358156545,8.78247284743801,22,486,14.830662451933026,238.84664800620135,14.766485498624006,23.99799761298763
2.260289978159997,59.76682827027031,26.685579331312894,0,0.9477400290127116,4.6336659739640265,5.4966306839822066,2.087564470840064,5,488,14.160706704086863,169.67402229839047,26.419517323937335,27.42426140013169
6.404760421758439,86.60956336116915,11.144017878731304,0,1.0604262567635272,3.4796392900993243,57.85418182035315,4.334592707709741,8,340,19.77853693501782,178.67548869786594,12.387335687676398,54.03241097820248
9.78981115174809,94.67337289233956,5.854995516559512,0,0.31765291894583264,5.073739991357968,8.257215803527718,7.647625878456287,2,345,12.005646595880698,101.65891205112575,16.124812610197033,22.513618533466378
6.034930960433787,10.590580440375764,14.681776122197661,1,1.086017017804831,3.5026996179135192,15.452082999051896,0.8483592982123942,15,624,12.153592828546085,330.0539502645676,1.4789898722750983,27.609146968005394
3.5781408411354887,15.482861259771985,22.249243555081268,0,0.3689057112509443,3.9309254463136427,43.95629417728987,4.33848225315548,12,513,12.918671770363996,194.10224165889645,0.07042421602359461,11.675777567640978
6.478174459905284,94.47362587830797,14.777072122598927,0,0.9515094234150092,4.510035391818462,51.04601313464413,6.41759359537431,17,383,11.727573182810874,217.36234087930563,7.343996190051777,7.397886621849382
1.2292067846538757,73.65352283347926,14.495425899410055,0,0.52426780204113,5.389321684570432,25.8792408364524,11.954693916535664,1,351,13.793655982041866,121.9043651189303,20.41749278756302,43.770475729624735
8.886590802653986,88.29938248297731,25.14691263245402,0,0.4057437262030974,5.218407699716182,31.645713087441617,5.694402751469289,15,400,19.108342269897538,72.7233862667799,3.637946800774101,33.53415875359893
5.030839507798364,20.263263413534315,10.842113372015591,1,0.6518845117710679,4.936603069231567,8.696702025593305,9.792681085371882,14,327,16.153478406285743,34.36415528112819,3.412858764136483,43.03524030219475
4.49349742039642,58.758587110940184,25.79384024434937,0,0.8151652635580908,3.4673197817405104,30.32197838442505,5.184807420799412,20,486,14.119465486122635,285.64765636996634,12.328818241077098,12.49313994432758
5.858647884535192,70.11395944174737,12.204144028551706,1,0.60476147601878,4.641136036846733,96.6558439380544,9.556688671436508,22,510,19.344107945712146,78.49371267514225,19.435111158246794,33.591438559134545
6.2478386278940246,68.01118854469726,9.846993170350181,0,0.3436523266261592,3.2623395053996562,94.47073816724817,7.144977619441301,16,452,10.484642324758223,276.0301416755191,21.362159767437916,17.682123717068777
0.7177580622651303,40.81516908666981,13.61969733599097,1,0.7795689117269733,4.132089530389952,33.4878290136985,10.63914529802878,9,688,12.102761779018614,156.15057841878155,5.353520222951244,16.403090845000996
6.826172212234024,1.5394891691308477,22.873408760246054,1,1.02192262088854,4.240549590869877,57.08539362787616,4.931310628201318,1,465,15.65888605101759,166.3099203958606,2.3876444211612737,5.576300702649263
2.419316803155296,58.29260568042631,3.780060835919828,0,0.6065722927578014,3.1194343183372615,90.95953911109443,7.251653037857746,17,387,16.15552623193179,187.6709984371087,28.211911018366326,11.517036178453594
7.139526325065898,25.310153917960875,5.892576476160522,0,0.47306622210466165,3.8219642984099154,0.6183822640896675,7.560224167425929,13,585,10.395575065626131,147.08340325101727,7.819991476863052,20.46340557498477
8.225347943841967,45.02542461428904,28.54334476989276,0,0.6540618767462523,5.866948401799468,81.06835703375918,5.00859530160568,21,429,14.030387579071322,40.24799088903603,25.600394928261714,10.843938029546951
8.039585075525203,95.75810150838173,5.264748821440721,0,0.3386901688390247,5.8608978234890685,94.83695527889189,1.7317445242497782,21,470,16.491539648308727,123.85272400113831,25.904743513884547,54.292922020546875
5.525009674078891,39.903531764243475,17.031819537931636,1,0.9563900675842198,4.0569811627576176,9.132573433355706,1.1227128829480266,5,458,16.980705464034017,265.4937442775754,23.175677752876332,20.43163242619753
5.201698923107512,83.98016066644267,17.379433999858136,1,0.9610726487601495,3.129300326844972,16.144768603292103,0.2000586071955972,10,498,16.381399025162693,266.31376058754836,5.065008199577102,11.51619733511641
1.4287596133941172,18.854060574925114,14.688733861507345,0,0.7704003707437028,3.5372848179845446,96.07463027713554,10.482411170942576,6,614,13.205632243609244,114.48972289599774,24.65404377762601,14.954115641397888
7.753461504031356,67.24604980250288,19.34235745730456,0,0.5824823111507116,4.17665338030062,53.75401436403463,2.8376989468643345,24,397,10.935201235979095,184.0410506230752,23.077516777247602,34.385161417073824
2.7140938044671437,97.70069544389435,6.8948017739285525,1,0.9398266915566267,5.843339093907689,1.4196634471723701,2.5380809913812166,19,522,14.271124464193342,77.37889120477499,17.901689703186513,8.202176193239426
4.966954228179466,10.189310087293679,16.579868033302446,0,0.7437496198306938,3.423597190611555,25.763199876352914,8.832424805112787,13,255,11.287544373680555,84.14883261193431,10.116061055068583,48.121706507057844
2.842740929275167,0.8319942227192012,11.165197657406914,1,0.960745846840013,5.290547531004637,44.99436742688596,3.840193357048701,1,518,19.47623658520667,9.218835362642963,7.875258127996323,53.07498396185736
1.3382836299969314,43.35827926326144,19.85001778887567,0,0.8051670340664165,3.3260476181240763,69.29089110247676,6.072536308942039,20,402,14.751708660226281,358.6986199630978,3.656676362410769,17.337371033369045
6.2955769689173655,9.26254830513672,4.236706301194484,1,0.9275243785702378,5.94377273217383,73.31603781367996,1.9501327835694755,15,470,13.172591743568676,84.28266602996248,15.292712007026143,27.50476342954297
0.5433203482290383,74.83843496762313,17.126322505184287,1,0.778850394574208,4.144849497327405,99.54215129254561,11.516948657543631,14,308,17.663040711189,91.01355077458533,17.557826265295397,6.106722551474854
7.486452341262,91.45486638485589,5.558110661499711,1,0.631312854572533,5.325703616697168,28.7511199383759,10.218976800206848,8,315,14.979485925822638,111.84057305805273,10.780169715473617,37.035511236361074
3.1758679526111666,43.402097270875885,8.359291893451092,1,1.06635668794091,4.0277732484333955,53.82201018684752,10.36547547558004,10,291,13.1003402401245,50.9632286781716,14.260772030426057,25.696302902629444
0.0013469300448532007,25.871164215544095,6.561294009707497,1,0.7328910599030758,4.883006631476427,53.332354785960504,4.881284982864063,9,337,18.119677423908016,255.70515327254512,10.905433721078001,18.502923305077786
5.111291392372298,43.44033190066098,5.485133396064513,0,0.7840716148324307,3.57604825422011,40.56452594472375,9.148334564486074,17,621,18.671521510011218,30.05718127103463,19.230181719621037,15.341855530830424
0.46851908527603126,72.3447817850001,24.77132854682001,1,0.4763901115317994,3.4380630578908877,16.91618938424202,1.726513864677362,9,502,16.730081662886768,53.68097053054011,27.0377762338969,37.70115388293802
2.761695578208995,0.9054161580370979,8.57122702982671,0,0.8005206315418212,5.814192418704394,97.74565631838425,0.10342803110136334,3,256,10.469644224076673,257.90269063603716,4.917607861408346,25.810851551615723
7.069764874557162,58.945398948469716,27.81371345593348,1,0.7572861195863552,5.752941833713301,85.3317186666586,0.2396751909363375,11,249,15.663228801665321,135.8642481925771,11.442264297093702,13.9829644514956
0.6268962162186587,61.329168488737906,29.097795760355726,1,0.44787071835761993,5.6624068206386475,49.83330282942372,7.039220848854725,12,697,17.632949119972814,283.1791306804756,4.22605811852584,39.455454074341205
8.393384923560024,63.76882468959355,17.13781409811292,0,0.34766967788251496,4.876300350499781,60.32454226840298,5.46473886297529,10,270,11.365030120835822,222.96989786805682,18.74831311223496,33.25361415183468
0.03819922658583108,24.202207998087722,4.290033679971792,0,0.7834874557718169,5.424804633648835,22.72610535596623,6.216184186902237,17,598,12.286707513846034,102.40846922460523,21.866115284657873,47.93360274647481
2.4682386920190225,71.40527233781268,11.236447301387438,0,0.9109538154802566,3.207110810734125,54.37870703917469,0.08955768500663286,17,601,18.824951050681364,260.33118019573124,27.957381977923678,10.873794943824645
7.409040561520714,9.13914863317764,23.93196790044642,0,0.7187210967376065,4.0043671256720375,69.49701331214759,5.0722394358891085,11,281,10.20121721853074,46.509472117152264,8.366157787828946,44.28333009722281
3.162701497293068,19.92703364668008,11.021721860912114,1,0.4814181002557166,3.941109374271469,51.51670283865888,8.61681793441033,22,571,17.527271378259762,214.56415323201216,28.506336175962904,38.67583934086295
1.0189238806601353,87.74700466544819,2.6105165490836626,0,0.833217581354428,4.90693596585784,99.02851705849413,5.31232442360923,4,304,14.737732925144229,174.85924201801387,1.897880154620244,10.75054684140489
3.6023391880042785,73.87231507265663,16.703547327845637,1,0.3640845812876818,4.0678733204119215,61.13416562477262,8.786630475746668,7,287,14.467721588396069,107.1494331269763,18.090415900937646,39.74103649358604
2.7039328638452553,1.3745554011345251,25.353625544881044,0,0.6534669638415638,3.4455203449310425,37.09737125921691,2.7962275727620174,21,201,10.070965324948872,241.60199909580004,1.7139815802998992,27.07736444399152
8.427119021605549,24.83762603698002,23.87779161430507,0,0.4306934067187361,4.789401226240631,77.21520276158381,9.757704053780706,14,559,18.19398230966493,348.533436936113,26.813225632858344,52.24923927779216
3.1334791758514315,21.440648299316457,5.253694203910597,1,0.44756724084790667,5.443151762007244,17.046251158164203,7.061174885441428,7,283,13.598249006365664,399.5618799052307,15.894271712101624,12.080567530894966
7.889324717760072,27.080632803697256,20.182938432374,1,0.46183515932656294,4.146370483379919,38.451581370626656,2.5291571931588748,24,681,15.407656313005429,243.1051074973698,20.080450522883883,37.1416695407869
8.918721448107348,24.755977027988642,6.615127903069413,0,0.6093656456351824,3.3968061452954452,34.69589503775858,2.840645710245995,8,242,16.773006863356592,161.88234973166806,24.947217777313575,24.0990022731473
4.338174195765295,6.252629574284574,6.546226036565167,1,0.3409201644963181,3.5900645919384693,43.180709510777724,7.536365574834445,1,353,17.026295764379157,90.08284008648064,4.509318674519063,52.84073352954389
9.09943143854392,45.894051659682034,26.222153199155553,1,0.6182347527432785,3.712449915508152,78.17798259287262,9.959275118549321,24,526,19.55980058826072,102.8384357580447,1.1577468581440153,21.498744764513823
3.7731805396319285,73.27334747861651,7.490068582206905,1,0.7093659576917607,3.8996927789836087,48.41730321634075,4.987533384349862,22,621,15.313399532366091,191.78199125990628,26.366434377385566,53.109295474590006
9.640784164901081,60.67317247174364,7.897420395540335,1,0.6866354279730602,4.928385211518927,79.40144502659628,3.0996051495311066,4,293,13.997195509744277,146.9110805122837,9.447996823767975,50.07429255503745
0.8928952452557293,67.28716685980798,0.019601722838986646,1,0.6062272803224324,4.802836453613157,57.64889031398659,10.404139282927204,12,497,19.537036264917077,365.5258090499777,3.869367237814958,18.519161765532814
6.870192665032428,8.114917853623915,26.12007102376553,1,0.971317286456602,5.0882395847011175,34.206943465755536,8.03121950101002,24,332,16.42110235025521,147.3181870622838,14.053837112612596,45.177088841321385
4.938140404569287,95.14907101767872,23.77784439627404,1,0.4162613539364033,4.0875059535945395,80.99787436834724,5.377025847396919,3,594,12.981503562765557,149.3778364581742,17.949182270880563,54.780210090175295
3.8764880545564706,83.84918338430248,18.81986805272034,1,0.7045573950250992,5.471992955639935,23.828967055309157,5.854802343351622,13,264,11.264642454035712,153.41380497359077,0.9291181026753037,17.633150108564116
6.327118787486009,80.50903184956627,22.50797291816527,0,0.34963313356524345,3.612262983467281,22.43829797997955,2.451077615236757,20,489,18.425545014651814,334.64808414706323,8.246869747712632,26.838858466165984
7.038570916343312,82.29838050417675,4.5614570227347535,1,0.3569245431023278,4.407122242554462,50.45029240548358,7.521631560778127,6,575,13.621816027941517,260.31532833876076,0.9839962283068804,31.009036828337983
0.04363269650309087,93.27105081327613,13.749707837627263,0,0.759092679741677,5.402816164624291,26.084924596208893,4.304910126514663,11,456,16.60469721364431,245.66754012755706,12.61006167586497,19.746556790193218
1.6695308874719872,54.42539661136977,10.536581620463426,1,0.7528147399102567,3.540475943197858,0.9087034951216322,11.94774212009219,23,666,14.70816419365898,133.65720895354488,26.85300087198733,5.763241982301488
7.130460506343187,20.02820178676259,2.8132957877104947,1,1.0024268102755656,3.329589341222349,64.82975272988016,5.762202183142654,4,585,11.989297797950384,327.1616707329758,29.479572344807075,16.006462209876332
6.663854135782064,61.678360785254114,14.583914556447722,1,0.7462989405280586,5.651051903063969,51.1093821472398,5.830627274275358,20,412,16.01686608620465,15.345544542280454,19.111426605108825,19.096844217087924
9.660475051286772,74.2881493667939,27.62218951027906,1,1.0678328163238802,4.028788988277588,44.55178144931612,6.790221448928063,16,347,10.606830689506824,348.3188689352453,4.849130813537754,27.179985065909356
7.61037790250783,73.79173933540254,1.2017735715208344,0,0.3389558787199438,5.051610374727096,96.69685146183153,11.001072037424962,7,260,14.133424598711922,205.09995991757185,27.175481699979173,13.555123920670093
9.50772707731338,52.14490241668801,8.743827404813816,0,0.37840614782459286,3.0760458127918153,57.11991839629137,9.609817198317003,22,670,15.46614939663671,159.30009394536512,15.487434696001813,48.66271783458363
7.02540501534807,6.845871933357806,6.226228086171104,1,0.3352526892563051,5.070140665228349,86.34315777893845,5.413560837574098,11,348,14.36046974118579,198.86691228707429,4.612479363087543,40.2455566365668
2.9805220863944317,37.11129384301278,7.14439960997089,0,0.448221480266832,3.9483039346409115,13.945023620516018,8.624391191673553,24,287,17.486721752509908,266.9662122135324,27.65180008354984,9.260023877983098
1.0536492225085647,92.07666084633573,27.253036556381257,1,0.7330160887533426,3.1672225607623252,56.92064631294277,7.03482598536914,1,523,18.279249545453126,5.106170607158944,22.72407152169309,37.50462255699657
7.818238633449356,58.4448909757426,14.042071627028704,1,0.8164577451419424,4.829438284644351,86.7979626730903,5.908404584414987,7,582,17.71243074033178,348.6207425832991,21.951158181694545,37.68282382028102
6.441492214759159,53.83319432557134,13.988982388194565,0,0.336468126358935,3.72241144821952,58.3105757279898,2.3077892734122063,12,595,10.388129478118021,178.69581012455714,21.27542111383214,52.81105868218138
0.4818601239329623,26.885351438219352,22.817269273658468,0,1.0567767118764795,4.16042172615564,71.80141781270015,5.567235161458691,7,477,11.941287704459722,137.18660788003126,6.01019463289327,5.151043567808062
3.6005046590097836,36.84489199165789,4.634766120147774,1,0.973732301320305,3.241742436859541,37.20435678122074,2.9498230442708957,23,603,15.366075092637743,55.29822625362284,6.330200751225782,17.396622490290362
9.567998154842861,89.53460891531692,14.617960623001524,1,0.5372899857256745,3.441489753284836,9.244951703706661,10.978105798219856,7,281,19.348220404438013,175.78614974337685,20.64878995281765,51.389573968765774
5.0040114571020125,66.64630475268358,12.899556423631791,0,0.36175002418117436,3.8939317064875314,45.79002951270714,4.024881761956163,10,328,18.349567750521167,198.52910851375154,6.591682503311906,51.606695769914154
4.327291360197046,78.73870267523328,17.907320716399685,1,0.4359096585752458,3.2692785016804713,39.44793908388575,11.427168174400467,16,485,18.425345083518017,161.45867779739112,13.160150904091466,41.02932096853187
4.57699605159294,45.434542306765515,29.986731097513157,0,0.4015555310039781,5.732478794058945,86.70601823789474,6.396663481136534,8,581,13.032081937596748,271.46403753075884,23.460054767818242,43.288166052377
2.0888272400516374,63.024721945615795,23.083466822461414,1,0.39862702343915746,3.0181411295519354,24.399530235247223,7.578532544113924,9,552,14.294478970787026,168.3586115036904,23.518575542935228,9.574147896482355
3.6870717086479523,24.838360874320752,11.935971090522816,1,0.7148493509325872,4.451580656592935,96.6734227535108,6.515285333871933,9,479,14.707059473159374,384.5670311386293,13.59785317577579,30.69379173891168
3.698132559871766,70.54608302834863,24.82659156822141,0,0.49667795399472026,3.3697423743976542,95.81381198044961,1.5525674036004107,2,469,11.573715833499104,239.71100712943672,23.765698148257353,16.57914956444997
0.523550201874724,42.76013337033373,5.121250899374406,0,0.5865117732233156,3.9230372684338457,24.76316430714387,4.509854628095292,13,491,10.310681302444562,322.99117426076356,25.158653885941703,14.060902180680863
7.675676285179183,44.25455148147456,0.9139105892688038,0,1.091604266707458,5.778178679454797,34.80519554773205,1.1897533473314872,13,652,19.469028994605168,43.742361243791535,19.643272538527807,45.51516495616663
4.16504431903879,64.93223245768817,6.133451173928192,1,0.8474513991402759,3.4850836598219606,89.55557408738851,7.47544853020058,23,402,12.407125856635068,158.91651717836228,6.852775569252605,11.751906834027372
8.221798868164234,93.62806214689266,10.21234668342779,1,1.0591845336376011,5.8974969591549975,96.66222208961075,5.362490342405267,23,223,12.399489037236313,134.7390805788611,8.220353411566425,28.43258184981926
8.503480011198954,6.400634660862092,15.317422723786796,1,0.41404524402649245,3.617383130968265,44.3439102836044,9.335819658851243,4,643,10.833790537687594,227.79295525463672,9.445234662262061,51.92891197930165
2.1199405469865806,82.47432373470076,18.453874216235995,1,0.6057115798660555,5.224698325400489,32.099704564089784,2.645645771992438,24,550,19.285077519437785,344.44540802457027,3.50412323201856,14.291602778267126
6.573534821701285,29.238311041219312,27.318171516432653,0,0.7437854426258834,4.640031794691935,52.6094013251542,1.974792701152019,12,510,15.79737114939772,31.335287104802667,8.194788611098353,53.89967118691173
4.722818041629817,44.391945450637785,15.29562028651373,1,0.36140644951099044,5.653436182790277,68.77692063657348,4.875986771565214,17,660,16.67036857125354,29.029919217884313,6.285576729375963,54.71439928805295
8.80156737921485,2.1913328775008956,15.038269338771881,1,0.30334995490236627,4.661979766509393,27.34745153749798,11.119024598620573,2,407,19.115768872630525,340.12708326303954,13.659862494258064,32.78085773412015
2.157406791764541,30.1046077834313,1.507290294689464,1,0.8363474670375339,4.603677657468926,73.64731746190728,8.525061780148942,13,479,13.456201689007894,85.14003441534297,27.25312643616795,13.507137008857896
6.778132003100442,50.26312426301305,1.0473465796867143,0,0.8134556134411484,3.5863740011051997,5.165735711464103,5.027083497515024,18,404,16.21507311138084,267.5013017799255,3.1344095026187424,20.80524439704478
6.077521222527226,5.617607734743901,16.53479885749116,1,0.6286310479996895,3.498688086154976,4.929449276441645,6.207266037051727,15,351,10.387994547288875,217.15125294432207,21.60803771842187,26.224641633826757
2.953014775718328,49.10957293831652,13.145358397450336,1,0.6917152608256261,5.749467453346543,38.628770514554525,1.01055613412518,8,637,11.867725282311293,333.1574379548918,20.61849013239383,20.466211217911145
1.3660090365117261,92.71106288584274,25.17541184940896,0,0.6323544004736716,3.983514596550102,35.34731920607206,11.814910756513356,15,225,18.312458050899423,50.03556393456141,2.8726259599007298,19.03177899382579
6.516397604772766,10.539321810780521,4.820387541355355,1,0.31920403587591106,4.116246764888688,31.56332153671523,7.996887656339027,1,393,17.667683563383356,51.91318628904451,27.677172147174,53.611485460817875
7.385974581323307,76.44407280755044,0.7491498635114879,1,0.5682972849739699,5.279470975285165,49.101976266891,3.4248488215610697,20,535,13.506426914571469,222.72734411132302,17.05416606470459,12.668241370787282
3.1562734376334998,40.967105337599264,13.471163037903777,0,0.44166580431783187,4.016470447268422,32.07335823115712,7.029700730582932,10,621,13.768106277742124,378.55146134334836,10.911765634070527,41.666395435843114
